State_Name,District_Name,Crop_Year,Season,Crop,Temperature,Humidity,Soil_Moisture,Area,Production
Bihar,PASHCHIM CHAMPARAN,2000,Whole Year ,Onion,37,40,46,1001.0,9189.0
Bihar,PASHCHIM CHAMPARAN,2000,Whole Year ,Potato,36,41,50,5968.0,53481.0
Bihar,PASHCHIM CHAMPARAN,2000,Whole Year ,Sugarcane,37,42,55,40723.0,1997675.0
Bihar,PASHCHIM CHAMPARAN,2000,Whole Year ,Sweet potato,36,40,54,24.0,293.0
Bihar,PASHCHIM CHAMPARAN,2000,Whole Year ,Turmeric,34,45,52,174.0,218.0
Bihar,PASHCHIM CHAMPARAN,2001,Autumn     ,Maize,34,55,62,1753.0,2524.0
Bihar,PASHCHIM CHAMPARAN,2001,Autumn     ,Rice,35,50,59,82008.0,154952.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Arhar/Tur,25,55,55,5594.0,8201.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Bajra,36,35,45,73.0,53.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Dry ginger,37,40,46,84.0,130.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Groundnut,36,41,50,15.0,13.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Jowar,37,42,55,80.0,68.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Jute,36,40,54,53.0,354.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Moong(Green Gram),34,45,52,42.0,27.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Ragi,34,55,62,12.0,11.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Rice,35,50,59,10612.0,20316.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Sesamum,25,55,55,335.0,218.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Small millets,36,35,45,152.0,120.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Sunflower,37,40,46,195.0,255.0
Bihar,PASHCHIM CHAMPARAN,2001,Kharif     ,Urad,36,41,50,174.0,148.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Barley,37,42,55,957.0,2006.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Gram,36,40,54,71.0,67.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Khesari,34,45,52,352.0,288.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Linseed,34,55,62,2253.0,1600.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Maize,35,50,59,5863.0,24877.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Masoor,25,55,55,12130.0,5374.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Other  Rabi pulses,36,35,45,1166.0,793.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Peas & beans (Pulses),37,40,46,1519.0,1495.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Rapeseed &Mustard,36,41,50,15180.0,8653.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Safflower,37,42,55,29.0,23.0
Bihar,PASHCHIM CHAMPARAN,2001,Rabi       ,Wheat,36,40,54,84041.0,212254.0
Bihar,PASHCHIM CHAMPARAN,2001,Summer     ,Maize,34,45,52,5786.0,15456.0
Bihar,PASHCHIM CHAMPARAN,2001,Summer     ,Rice,34,55,62,65505.0,95564.0
Bihar,PASHCHIM CHAMPARAN,2001,Whole Year ,Banana,35,50,59,194.0,2732.0
Bihar,PASHCHIM CHAMPARAN,2001,Whole Year ,Coriander,25,55,55,415.0,241.0
Bihar,PASHCHIM CHAMPARAN,2001,Whole Year ,Dry chillies,36,35,45,435.0,330.0
Bihar,PASHCHIM CHAMPARAN,2001,Whole Year ,Garlic,37,40,46,551.0,833.0
Bihar,PASHCHIM CHAMPARAN,2001,Whole Year ,Onion,36,41,50,923.0,8501.0
Bihar,PASHCHIM CHAMPARAN,2001,Whole Year ,Potato,37,42,55,5399.0,47727.0
Bihar,PASHCHIM CHAMPARAN,2001,Whole Year ,Sugarcane,36,40,54,66527.0,3406845.0
Bihar,PASHCHIM CHAMPARAN,2001,Whole Year ,Sweet potato,34,45,52,52.0,456.0
Bihar,PASHCHIM CHAMPARAN,2001,Whole Year ,Turmeric,34,55,62,145.0,158.0
Bihar,PASHCHIM CHAMPARAN,2002,Autumn     ,Maize,35,50,59,2917.0,13195.0
Bihar,PASHCHIM CHAMPARAN,2002,Autumn     ,Rice,25,55,55,60600.0,107736.0
Bihar,PASHCHIM CHAMPARAN,2002,Kharif     ,Arhar/Tur,36,35,45,5622.0,4925.0
Bihar,PASHCHIM CHAMPARAN,2002,Kharif     ,Bajra,37,40,46,43.0,44.0
Bihar,PASHCHIM CHAMPARAN,2002,Kharif     ,Jowar,36,41,50,80.0,81.0
Bihar,PASHCHIM CHAMPARAN,2002,Kharif     ,Mesta,37,42,55,94.0,440.0
Bihar,PASHCHIM CHAMPARAN,2002,Kharif     ,Moong(Green Gram),36,40,54,45.0,24.0
Bihar,PASHCHIM CHAMPARAN,2002,Kharif     ,Ragi,34,45,52,32.0,26.0
Bihar,PASHCHIM CHAMPARAN,2002,Kharif     ,Sesamum,34,55,62,368.0,213.0
Bihar,PASHCHIM CHAMPARAN,2002,Kharif     ,Small millets,35,50,59,155.0,119.0
Bihar,PASHCHIM CHAMPARAN,2002,Kharif     ,Sunflower,25,55,55,180.0,230.0
Bihar,PASHCHIM CHAMPARAN,2002,Kharif     ,Urad,36,35,45,217.0,189.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Barley,37,40,46,8.0,13.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Gram,36,41,50,44.0,44.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Khesari,37,42,55,358.0,219.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Linseed,36,40,54,657.0,499.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Maize,34,45,52,5801.0,20530.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Masoor,34,55,62,12607.0,6770.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Other  Rabi pulses,35,50,59,1108.0,743.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Peas & beans (Pulses),25,55,55,1115.0,996.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Rapeseed &Mustard,36,35,45,17685.0,8471.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Safflower,37,40,46,36.0,29.0
Bihar,PASHCHIM CHAMPARAN,2002,Rabi       ,Wheat,36,41,50,80092.0,170399.0
Bihar,PASHCHIM CHAMPARAN,2002,Summer     ,Maize,37,42,55,5953.0,17072.0
Bihar,PASHCHIM CHAMPARAN,2002,Summer     ,Moong(Green Gram),36,40,54,286.0,157.0
Bihar,PASHCHIM CHAMPARAN,2002,Summer     ,Rice,34,45,52,10346.0,21144.0
Bihar,PASHCHIM CHAMPARAN,2002,Whole Year ,Banana,34,55,62,170.0,2467.0
Bihar,PASHCHIM CHAMPARAN,2002,Whole Year ,Coriander,35,50,59,649.0,422.0
Bihar,PASHCHIM CHAMPARAN,2002,Whole Year ,Dry chillies,25,55,55,565.0,373.0
Bihar,PASHCHIM CHAMPARAN,2002,Whole Year ,Dry ginger,36,35,45,89.0,132.0
Bihar,PASHCHIM CHAMPARAN,2002,Whole Year ,Garlic,37,40,46,636.0,939.0
Bihar,PASHCHIM CHAMPARAN,2002,Whole Year ,Onion,36,41,50,1008.0,7661.0
Bihar,PASHCHIM CHAMPARAN,2002,Whole Year ,Potato,37,42,55,6579.0,55574.0
Bihar,PASHCHIM CHAMPARAN,2002,Whole Year ,Sugarcane,36,40,54,53658.0,2599815.0
Bihar,PASHCHIM CHAMPARAN,2002,Whole Year ,Sweet potato,34,45,52,21.0,309.0
Bihar,PASHCHIM CHAMPARAN,2002,Whole Year ,Turmeric,34,55,62,167.0,165.0
Bihar,PASHCHIM CHAMPARAN,2002,Winter     ,Rice,35,50,59,90031.0,167491.0
Bihar,PASHCHIM CHAMPARAN,2003,Autumn     ,Rice,25,55,55,60482.0,101979.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Arhar/Tur,36,35,45,5372.0,6613.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Bajra,37,40,46,43.0,45.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Dry ginger,36,41,50,80.0,134.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Jowar,37,42,55,79.0,80.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Maize,36,40,54,2919.0,3756.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Moong(Green Gram),34,45,52,34.0,18.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Ragi,34,55,62,33.0,24.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Sesamum,35,50,59,359.0,261.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Small millets,25,55,55,113.0,89.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Sunflower,36,35,45,175.0,258.0
Bihar,PASHCHIM CHAMPARAN,2003,Kharif     ,Urad,37,40,46,217.0,184.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Barley,36,41,50,79.0,122.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Gram,37,42,55,41.0,48.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Khesari,36,40,54,349.0,295.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Linseed,34,45,52,640.0,502.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Maize,34,55,62,5860.0,10132.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Masoor,35,50,59,11912.0,7195.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Other  Rabi pulses,25,55,55,763.0,519.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Peas & beans (Pulses),36,35,45,1092.0,1020.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Rapeseed &Mustard,37,40,46,16540.0,11776.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Safflower,36,41,50,36.0,29.0
Bihar,PASHCHIM CHAMPARAN,2003,Rabi       ,Wheat,37,42,55,79151.0,141538.0
Bihar,PASHCHIM CHAMPARAN,2003,Summer     ,Maize,36,40,54,6039.0,12684.0
Bihar,PASHCHIM CHAMPARAN,2003,Summer     ,Moong(Green Gram),34,45,52,275.0,137.0
Bihar,PASHCHIM CHAMPARAN,2003,Summer     ,Rice,34,55,62,7660.0,7992.0
Bihar,PASHCHIM CHAMPARAN,2003,Whole Year ,Banana,35,50,59,171.0,2103.0
Bihar,PASHCHIM CHAMPARAN,2003,Whole Year ,Coriander,25,55,55,637.0,441.0
Bihar,PASHCHIM CHAMPARAN,2003,Whole Year ,Dry chillies,36,35,45,544.0,245.0
Bihar,PASHCHIM CHAMPARAN,2003,Whole Year ,Garlic,37,40,46,628.0,950.0
Bihar,PASHCHIM CHAMPARAN,2003,Whole Year ,Onion,36,41,50,985.0,8254.0
Bihar,PASHCHIM CHAMPARAN,2003,Whole Year ,Potato,37,42,55,6400.0,55872.0
Bihar,PASHCHIM CHAMPARAN,2003,Whole Year ,Sugarcane,36,40,54,54503.0,2366010.0
Bihar,PASHCHIM CHAMPARAN,2003,Whole Year ,Sweet potato,34,45,52,20.0,291.0
Bihar,PASHCHIM CHAMPARAN,2003,Whole Year ,Turmeric,34,55,62,157.0,155.0
Bihar,PASHCHIM CHAMPARAN,2003,Winter     ,Rice,35,50,59,89790.0,117144.0
Bihar,PASHCHIM CHAMPARAN,2004,Autumn     ,Rice,25,55,55,62896.0,90637.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Arhar/Tur,36,35,45,5308.0,6757.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Bajra,37,40,46,49.0,53.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Dry ginger,36,41,50,85.0,137.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Jowar,37,42,55,87.0,97.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Maize,36,40,54,4085.0,2283.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Moong(Green Gram),34,45,52,31.0,23.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Ragi,34,55,62,35.0,10.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Sesamum,35,50,59,408.0,318.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Small millets,25,55,55,104.0,103.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Sunflower,36,35,45,179.0,247.0
Bihar,PASHCHIM CHAMPARAN,2004,Kharif     ,Urad,37,40,46,227.0,160.0
Bihar,PASHCHIM CHAMPARAN,2004,Rabi       ,Barley,36,41,50,78.0,100.0
Bihar,PASHCHIM CHAMPARAN,2004,Rabi       ,Khesari,37,42,55,345.0,179.0
Bihar,PASHCHIM CHAMPARAN,2004,Rabi       ,Linseed,36,40,54,619.0,522.0
Bihar,PASHCHIM CHAMPARAN,2004,Rabi       ,Maize,34,45,52,5911.0,17136.0
Bihar,PASHCHIM CHAMPARAN,2004,Rabi       ,Masoor,34,55,62,15974.0,11869.0
Bihar,PASHCHIM CHAMPARAN,2004,Rabi       ,Other  Rabi pulses,35,50,59,771.0,524.0
Bihar,PASHCHIM CHAMPARAN,2004,Rabi       ,Peas & beans (Pulses),25,55,55,1437.0,1265.0
Bihar,PASHCHIM CHAMPARAN,2004,Rabi       ,Rapeseed &Mustard,36,35,45,16142.0,3745.0
Bihar,PASHCHIM CHAMPARAN,2004,Rabi       ,Safflower,37,40,46,35.0,28.0
Bihar,PASHCHIM CHAMPARAN,2004,Rabi       ,Wheat,36,41,50,80131.0,177609.0
Bihar,PASHCHIM CHAMPARAN,2004,Summer     ,Maize,37,42,55,5996.0,22119.0
Bihar,PASHCHIM CHAMPARAN,2004,Summer     ,Moong(Green Gram),36,40,54,273.0,110.0
Bihar,PASHCHIM CHAMPARAN,2004,Summer     ,Rice,34,45,52,10496.0,14985.0
Bihar,PASHCHIM CHAMPARAN,2004,Whole Year ,Banana,34,55,62,175.0,1593.0
Bihar,PASHCHIM CHAMPARAN,2004,Whole Year ,Coriander,35,50,59,638.0,418.0
Bihar,PASHCHIM CHAMPARAN,2004,Whole Year ,Dry chillies,25,55,55,536.0,391.0
Bihar,PASHCHIM CHAMPARAN,2004,Whole Year ,Dry ginger,36,35,45,83.0,133.0
Bihar,PASHCHIM CHAMPARAN,2004,Whole Year ,Garlic,37,40,46,745.0,1126.0
Bihar,PASHCHIM CHAMPARAN,2004,Whole Year ,Onion,36,41,50,986.0,1528.0
Bihar,PASHCHIM CHAMPARAN,2004,Whole Year ,Potato,37,42,55,6572.0,48476.0
Bihar,PASHCHIM CHAMPARAN,2004,Whole Year ,Sugarcane,36,40,54,55330.0,2349844.0
Bihar,PASHCHIM CHAMPARAN,2004,Whole Year ,Sweet potato,34,45,52,23.0,366.0
Bihar,PASHCHIM CHAMPARAN,2004,Winter     ,Rice,34,55,62,95647.0,22242.0
Bihar,PASHCHIM CHAMPARAN,2005,Autumn     ,Rice,35,50,59,60970.0,75796.0
Bihar,PASHCHIM CHAMPARAN,2005,Kharif     ,Arhar/Tur,25,55,55,7330.0,11288.0
Bihar,PASHCHIM CHAMPARAN,2005,Kharif     ,Bajra,36,35,45,137.0,145.0
Bihar,PASHCHIM CHAMPARAN,2005,Kharif     ,Jowar,37,40,46,136.0,151.0
Bihar,PASHCHIM CHAMPARAN,2005,Kharif     ,Maize,36,41,50,3956.0,2187.0
Bihar,PASHCHIM CHAMPARAN,2005,Kharif     ,Moong(Green Gram),37,42,55,92.0,67.0
Bihar,PASHCHIM CHAMPARAN,2005,Kharif     ,Ragi,36,40,54,40.0,16.0
Bihar,PASHCHIM CHAMPARAN,2005,Kharif     ,Sesamum,34,45,52,384.0,309.0
Bihar,PASHCHIM CHAMPARAN,2005,Kharif     ,Small millets,34,55,62,150.0,118.0
Bihar,PASHCHIM CHAMPARAN,2005,Kharif     ,Sunflower,35,50,59,187.0,260.0
Bihar,PASHCHIM CHAMPARAN,2005,Kharif     ,Urad,25,55,55,253.0,195.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Barley,36,35,45,83.0,61.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Gram,37,40,46,96.0,90.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Khesari,36,41,50,349.0,168.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Linseed,37,42,55,633.0,542.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Maize,36,40,54,5984.0,14278.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Masoor,34,45,52,15326.0,2989.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Other  Rabi pulses,34,55,62,772.0,525.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Peas & beans (Pulses),35,50,59,2060.0,1895.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Rapeseed &Mustard,25,55,55,16780.0,11461.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Safflower,36,35,45,36.0,29.0
Bihar,PASHCHIM CHAMPARAN,2005,Rabi       ,Wheat,37,40,46,78669.0,83330.0
Bihar,PASHCHIM CHAMPARAN,2005,Summer     ,Maize,36,41,50,6101.0,19200.0
Bihar,PASHCHIM CHAMPARAN,2005,Summer     ,Moong(Green Gram),37,42,55,284.0,194.0
Bihar,PASHCHIM CHAMPARAN,2005,Summer     ,Rice,36,40,54,9461.0,6911.0
Bihar,PASHCHIM CHAMPARAN,2005,Whole Year ,Banana,34,45,52,216.0,1754.0
Bihar,PASHCHIM CHAMPARAN,2005,Whole Year ,Coriander,34,55,62,636.0,499.0
Bihar,PASHCHIM CHAMPARAN,2005,Whole Year ,Dry chillies,35,50,59,520.0,993.0
Bihar,PASHCHIM CHAMPARAN,2005,Whole Year ,Dry ginger,25,55,55,86.0,140.0
Bihar,PASHCHIM CHAMPARAN,2005,Whole Year ,Garlic,36,35,45,630.0,931.0
Bihar,PASHCHIM CHAMPARAN,2005,Whole Year ,Onion,37,40,46,989.0,7744.0
Bihar,PASHCHIM CHAMPARAN,2005,Whole Year ,Potato,36,41,50,6689.0,59892.0
Bihar,PASHCHIM CHAMPARAN,2005,Whole Year ,Sugarcane,37,42,55,55993.0,2377461.0
Bihar,PASHCHIM CHAMPARAN,2005,Whole Year ,Sweet potato,36,40,54,23.0,343.0
Bihar,PASHCHIM CHAMPARAN,2005,Whole Year ,Turmeric,34,45,52,157.0,153.0
Bihar,PASHCHIM CHAMPARAN,2005,Winter     ,Rice,34,55,62,96830.0,123681.0
Bihar,PASHCHIM CHAMPARAN,2006,Autumn     ,Rice,35,50,59,62429.0,82929.0
Bihar,PASHCHIM CHAMPARAN,2006,Kharif     ,Arhar/Tur,25,55,55,6966.0,12553.0
Bihar,PASHCHIM CHAMPARAN,2006,Kharif     ,Bajra,36,35,45,51.0,55.0
Bihar,PASHCHIM CHAMPARAN,2006,Kharif     ,Jowar,37,40,46,99.0,110.0
Bihar,PASHCHIM CHAMPARAN,2006,Kharif     ,Maize,36,41,50,4116.0,6821.0
Bihar,PASHCHIM CHAMPARAN,2006,Kharif     ,Ragi,37,42,55,39.0,34.0
Bihar,PASHCHIM CHAMPARAN,2006,Kharif     ,Sesamum,36,40,54,389.0,304.0
Bihar,PASHCHIM CHAMPARAN,2006,Kharif     ,Urad,34,45,52,230.0,190.0
Bihar,PASHCHIM CHAMPARAN,2006,Rabi       ,Barley,34,55,62,92.0,92.0
Bihar,PASHCHIM CHAMPARAN,2006,Rabi       ,Gram,35,50,59,106.0,89.0
Bihar,PASHCHIM CHAMPARAN,2006,Rabi       ,Khesari,25,55,55,363.0,286.0
Bihar,PASHCHIM CHAMPARAN,2006,Rabi       ,Linseed,36,35,45,639.0,545.0
Bihar,PASHCHIM CHAMPARAN,2006,Rabi       ,Maize,37,40,46,6045.0,4256.0
Bihar,PASHCHIM CHAMPARAN,2006,Rabi       ,Masoor,36,41,50,16742.0,14214.0
Bihar,PASHCHIM CHAMPARAN,2006,Rabi       ,Peas & beans (Pulses),37,42,55,1571.0,1475.0
Bihar,PASHCHIM CHAMPARAN,2006,Rabi       ,Rapeseed &Mustard,36,40,54,16870.0,19654.0
Bihar,PASHCHIM CHAMPARAN,2006,Rabi       ,Sunflower,34,45,52,205.0,286.0
Bihar,PASHCHIM CHAMPARAN,2006,Rabi       ,Wheat,34,55,62,83627.0,159715.0
Bihar,PASHCHIM CHAMPARAN,2006,Summer     ,Maize,35,50,59,6459.0,13734.0
Bihar,PASHCHIM CHAMPARAN,2006,Summer     ,Moong(Green Gram),25,55,55,277.0,125.0
Bihar,PASHCHIM CHAMPARAN,2006,Summer     ,Rice,36,35,45,9780.0,14722.0
Bihar,PASHCHIM CHAMPARAN,2006,Winter     ,Rice,37,40,46,96711.0,70258.0
Bihar,PASHCHIM CHAMPARAN,2007,Autumn     ,Maize,36,41,50,4119.0,8573.0
Bihar,PASHCHIM CHAMPARAN,2007,Autumn     ,Rice,37,42,55,62292.0,36370.0
Bihar,PASHCHIM CHAMPARAN,2007,Kharif     ,Arhar/Tur,36,40,54,5914.0,10438.0
Bihar,PASHCHIM CHAMPARAN,2007,Kharif     ,Bajra,34,45,52,51.0,53.0
Bihar,PASHCHIM CHAMPARAN,2007,Kharif     ,Dry ginger,34,55,62,78.0,127.0
Bihar,PASHCHIM CHAMPARAN,2007,Kharif     ,Jowar,35,50,59,99.0,105.0
Bihar,PASHCHIM CHAMPARAN,2007,Kharif     ,Moong(Green Gram),25,55,55,104.0,90.0
Bihar,PASHCHIM CHAMPARAN,2007,Kharif     ,Ragi,36,35,45,39.0,24.0
Bihar,PASHCHIM CHAMPARAN,2007,Kharif     ,Sesamum,37,40,46,352.0,273.0
Bihar,PASHCHIM CHAMPARAN,2007,Kharif     ,Small millets,36,41,50,105.0,82.0
Bihar,PASHCHIM CHAMPARAN,2007,Kharif     ,Urad,37,42,55,206.0,179.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Barley,36,40,54,756.0,786.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Gram,34,45,52,81.0,80.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Khesari,34,55,62,233.0,195.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Linseed,35,50,59,644.0,541.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Maize,25,55,55,6048.0,43842.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Masoor,36,35,45,12925.0,2546.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Other  Rabi pulses,37,40,46,1088.0,806.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Peas & beans (Pulses),36,41,50,1068.0,1068.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Rapeseed &Mustard,37,42,55,18435.0,19025.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Safflower,36,40,54,22.0,18.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Sunflower,34,45,52,194.0,262.0
Bihar,PASHCHIM CHAMPARAN,2007,Rabi       ,Wheat,34,55,62,80507.0,199060.0
Bihar,PASHCHIM CHAMPARAN,2007,Summer     ,Maize,35,50,59,6251.0,13739.0
Bihar,PASHCHIM CHAMPARAN,2007,Summer     ,Moong(Green Gram),25,55,55,318.0,179.0
Bihar,PASHCHIM CHAMPARAN,2007,Summer     ,Rice,36,35,45,10428.0,16090.0
Bihar,PASHCHIM CHAMPARAN,2007,Whole Year ,Banana,37,40,46,188.0,1587.0
Bihar,PASHCHIM CHAMPARAN,2007,Whole Year ,Coriander,36,41,50,639.0,454.0
Bihar,PASHCHIM CHAMPARAN,2007,Whole Year ,Dry chillies,37,42,55,577.0,1050.0
Bihar,PASHCHIM CHAMPARAN,2007,Whole Year ,Garlic,36,40,54,614.0,893.0
Bihar,PASHCHIM CHAMPARAN,2007,Whole Year ,Onion,34,45,52,1214.0,9591.0
Bihar,PASHCHIM CHAMPARAN,2007,Whole Year ,Potato,34,55,62,7030.0,61838.0
Bihar,PASHCHIM CHAMPARAN,2007,Whole Year ,Sugarcane,35,50,59,54386.0,2203815.0
Bihar,PASHCHIM CHAMPARAN,2007,Whole Year ,Sweet potato,25,55,55,55.0,725.0
Bihar,PASHCHIM CHAMPARAN,2007,Whole Year ,Turmeric,36,35,45,142.0,154.0
Bihar,PASHCHIM CHAMPARAN,2007,Winter     ,Rice,37,40,46,96996.0,36374.0
Bihar,PASHCHIM CHAMPARAN,2008,Autumn     ,Maize,36,41,50,4062.0,24815.0
Bihar,PASHCHIM CHAMPARAN,2008,Autumn     ,Rice,37,42,55,64203.0,135787.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Arhar/Tur,36,40,54,5917.0,6473.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Bajra,34,45,52,48.0,52.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Dry ginger,34,55,62,82.0,134.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Jowar,35,50,59,110.0,122.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Moong(Green Gram),25,55,55,111.0,95.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Potato,36,35,45,3230.0,28812.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Ragi,37,40,46,32.0,26.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Sesamum,36,41,50,409.0,332.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Small millets,37,42,55,122.0,96.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Sweet potato,36,40,54,30.0,363.0
Bihar,PASHCHIM CHAMPARAN,2008,Kharif     ,Urad,34,45,52,240.0,204.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Barley,34,55,62,803.0,874.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Gram,35,50,59,82.0,76.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Khesari,25,55,55,237.0,195.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Linseed,36,35,45,650.0,546.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Maize,37,40,46,6106.0,10173.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Masoor,36,41,50,12938.0,10868.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Other  Rabi pulses,37,42,55,1103.0,817.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Peas & beans (Pulses),36,40,54,1092.0,1049.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Potato,34,45,52,3754.0,40806.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Rapeseed &Mustard,34,55,62,18469.0,14018.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Safflower,35,50,59,23.0,18.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Sunflower,25,55,55,194.0,262.0
Bihar,PASHCHIM CHAMPARAN,2008,Rabi       ,Sweet potato,36,35,45,26.0,313.0
